Decade,Name,Gender,Births,Rank,Popularity Ratio
1990,Abigail,Female,72770,42,0.001961456
1990,Sara,Female,72163,43,0.001945094
1990,Shelby,Female,71992,44,0.001940485
1990,Heather,Female,71624,45,0.001930566
1990,Haley,Female,71197,46,0.001919057
1990,Maria,Female,70893,47,0.001910863
1990,Kaitlyn,Female,67565,48,0.001821159
1990,Laura,Female,67242,49,0.001812453
1990,Erin,Female,65332,50,0.00176097
1990,Andrea,Female,65239,51,0.001758464
1990,Natalie,Female,63380,52,0.001708356
1990,Jordan,Female,61753,53,0.001664501
1990,Brooke,Female,60628,54,0.001634178
1990,Julia,Female,59946,55,0.001615795
1990,Emma,Female,58239,56,0.001569784
1990,Vanessa,Female,57916,57,0.001561078
1990,Erica,Female,55760,58,0.001502965
1990,Sydney,Female,55755,59,0.00150283
1990,Kelly,Female,55720,60,0.001501887
1990,Kristen,Female,53072,61,0.001430512
1990,Katelyn,Female,52810,62,0.00142345
1990,Marissa,Female,51214,63,0.001380431
1990,Amy,Female,51168,64,0.001379191
1990,Crystal,Female,51098,65,0.001377305
1990,Paige,Female,50554,66,0.001362642
1990,Cassandra,Female,50362,67,0.001357466
1990,Gabrielle,Female,49814,68,0.001342695
1990,Katie,Female,49456,69,0.001333046
1990,Caitlin,Female,49036,70,0.001321725
1990,Lindsey,Female,48973,71,0.001320027
1990,Destiny,Female,48235,72,0.001300135
1990,Kathryn,Female,47172,73,0.001271482
1990,Jacqueline,Female,45950,74,0.001238544
1990,Shannon,Female,45911,75,0.001237493
1990,Jenna,Female,45851,76,0.001235876
1990,Angela,Female,45164,77,0.001217358
1990,Savannah,Female,44716,78,0.001205283
1990,Mariah,Female,44601,79,0.001202183
1990,Alexandria,Female,44093,80,0.001188491
1990,Sierra,Female,43637,81,0.001176199
1990,Alicia,Female,43483,82,0.001172049
1990,Briana,Female,42799,83,0.001153612
1990,Miranda,Female,42222,84,0.001138059
1990,Jamie,Female,41445,85,0.001117116
1990,Catherine,Female,40759,86,0.001098625
1990,Brittney,Female,40030,87,0.001078976
1990,Breanna,Female,40025,88,0.001078841
1990,Grace,Female,39866,89,0.001074555
1990,Monica,Female,38889,90,0.001048221
1990,Sabrina,Female,38661,91,0.001042075
1990,Madeline,Female,36964,92,0.000996334
1990,Caroline,Female,36827,93,0.000992642
1990,Molly,Female,36557,94,0.000985364
1990,Erika,Female,35072,95,0.000945337
1990,Mackenzie,Female,34779,96,0.000937439
1990,Leah,Female,34100,97,0.000919137
1990,Diana,Female,33774,98,0.00091035
1990,Whitney,Female,32886,99,0.000886415
1990,Cheyenne,Female,31849,100,0.000858464
2000,Emily,Female,223734,1,0.005621457
2000,Madison,Female,193202,2,0.004854322
2000,Emma,Female,181360,3,0.004556784
2000,Olivia,Female,156038,4,0.003920553
2000,Hannah,Female,155746,5,0.003913216
2000,Abigail,Female,150905,6,0.003791583
2000,Isabella,Female,149549,7,0.003757513
2000,Samantha,Female,134294,8,0.003374221
2000,Elizabeth,Female,133504,9,0.003354372
2000,Ashley,Female,133036,10,0.003342613
2000,Alexis,Female,130820,11,0.003286935
2000,Sarah,Female,124474,12,0.003127487
2000,Sophia,Female,119236,13,0.002995879
2000,Alyssa,Female,114492,14,0.002876683
2000,Grace,Female,110708,15,0.002781608
2000,Ava,Female,104534,16,0.002626482
2000,Taylor,Female,100988,17,0.002537387
2000,Brianna,Female,99781,18,0.00250706
2000,Lauren,Female,97154,19,0.002441055
2000,Chloe,Female,96483,20,0.002424196
2000,Natalie,Female,95086,21,0.002389095
2000,Kayla,Female,94345,22,0.002370477
2000,Jessica,Female,90658,23,0.002277839
2000,Anna,Female,90256,24,0.002267739
2000,Victoria,Female,84951,25,0.002134447
2000,Mia,Female,83502,26,0.00209804
2000,Hailey,Female,81976,27,0.002059698
2000,Sydney,Female,76438,28,0.001920553
2000,Jasmine,Female,76057,29,0.00191098
2000,Julia,Female,70867,30,0.001780578
2000,Morgan,Female,70745,31,0.001777513
2000,Destiny,Female,69800,32,0.001753769
2000,Rachel,Female,68350,33,0.001717337
2000,Ella,Female,67514,34,0.001696332
2000,Kaitlyn,Female,66906,35,0.001681055
2000,Megan,Female,66830,36,0.001679146
2000,Katherine,Female,65346,37,0.001641859
2000,Savannah,Female,64747,38,0.001626809
2000,Jennifer,Female,63497,39,0.001595402
2000,Alexandra,Female,61246,40,0.001538844
2000,Allison,Female,59963,41,0.001506608
2000,Haley,Female,57051,42,0.001433442
2000,Maria,Female,56981,43,0.001431683
2000,Kaylee,Female,56420,44,0.001417588
2000,Lily,Female,56179,45,0.001411533
2000,Makayla,Female,54978,46,0.001381357
2000,Brooke,Female,54683,47,0.001373945
2000,Nicole,Female,54575,48,0.001371231
2000,Mackenzie,Female,54547,49,0.001370528
2000,Addison,Female,51380,50,0.001290955
2000,Stephanie,Female,49951,51,0.00125505
2000,Lillian,Female,49383,52,0.001240779
2000,Andrea,Female,49179,53,0.001235653
2000,Faith,Female,48773,54,0.001225452
2000,Zoe,Female,48749,55,0.001224849
2000,Kimberly,Female,48482,56,0.001218141
2000,Madeline,Female,48277,57,0.00121299
2000,Alexa,Female,48110,58,0.001208794
2000,Katelyn,Female,47835,59,0.001201884
2000,Gabriella,Female,47390,60,0.001190704
2000,Gabrielle,Female,47016,61,0.001181307
2000,Trinity,Female,46883,62,0.001177965
2000,Amanda,Female,46613,63,0.001171181
2000,Kylie,Female,46437,64,0.001166759
2000,Mary,Female,46240,65,0.001161809
2000,Paige,Female,45574,66,0.001145075
2000,Riley,Female,45524,67,0.001143819
2000,Leah,Female,45418,68,0.001141156
2000,Jenna,Female,45293,69,0.001138015
2000,Sara,Female,44040,70,0.001106533
2000,Rebecca,Female,43705,71,0.001098116
2000,Michelle,Female,43529,72,0.001093693
2000,Sofia,Female,43372,73,0.001089749
2000,Vanessa,Female,43225,74,0.001086055
2000,Jordan,Female,43178,75,0.001084874
2000,Angelina,Female,42807,76,0.001075553
2000,Caroline,Female,41843,77,0.001051332
2000,Avery,Female,41698,78,0.001047688
2000,Audrey,Female,41512,79,0.001043015
2000,Evelyn,Female,40726,80,0.001023266
2000,Maya,Female,40025,81,0.001005653
2000,Claire,Female,39005,82,0.000980025
2000,Autumn,Female,38529,83,0.000968065
2000,Jocelyn,Female,38383,84,0.000964397
2000,Ariana,Female,38003,85,0.000954849
2000,Nevaeh,Female,37937,86,0.000953191
2000,Arianna,Female,37828,87,0.000950452
2000,Jada,Female,37075,88,0.000931533
2000,Bailey,Female,36874,89,0.000926482
2000,Brooklyn,Female,36858,90,0.00092608
2000,Aaliyah,Female,36376,91,0.00091397
2000,Amber,Female,36214,92,0.000909899
2000,Isabel,Female,36034,93,0.000905377
2000,Mariah,Female,35679,94,0.000896457
2000,Danielle,Female,35615,95,0.000894849
2000,Melanie,Female,35222,96,0.000884975
2000,Sierra,Female,34527,97,0.000867513
2000,Erin,Female,33362,98,0.000838241
2000,Amelia,Female,33279,99,0.000836156
2000,Molly,Female,33265,100,0.000835804
2010,Emma,Female,194917,1,0.004696795
2010,Olivia,Female,184432,2,0.004444145
2010,Sophia,Female,181032,3,0.004362217
2010,Isabella,Female,170417,4,0.004106434
2010,Ava,Female,155761,5,0.003753277
2010,Mia,Female,128986,6,0.003108096
2010,Abigail,Female,118634,7,0.002858651
2010,Emily,Female,117556,8,0.002832675
2010,Charlotte,Female,102409,9,0.002467687
2010,Madison,Female,98351,10,0.002369904
2010,Elizabeth,Female,93981,11,0.002264602
2010,Amelia,Female,93773,12,0.00225959
2010,Evelyn,Female,86929,13,0.002094675
2010,Ella,Female,85864,14,0.002069012
2010,Chloe,Female,85235,15,0.002053855
2010,Harper,Female,85137,16,0.002051494
2010,Avery,Female,82881,17,0.001997133
2010,Sofia,Female,82357,18,0.001984506
2010,Grace,Female,72980,19,0.001758554
2010,Addison,Female,70966,20,0.001710024
2010,Victoria,Female,70965,21,0.00171
2010,Lily,Female,68252,22,0.001644627
2010,Natalie,Female,68090,23,0.001640723
2010,Aubrey,Female,65878,24,0.001587422
2010,Lillian,Female,64910,25,0.001564096
2010,Zoey,Female,64893,26,0.001563687
2010,Hannah,Female,64450,27,0.001553012
2010,Layla,Female,63165,28,0.001522048
2010,Brooklyn,Female,60270,29,0.001452289
2010,Scarlett,Female,58240,30,0.001403373
2010,Zoe,Female,58064,31,0.001399133
2010,Camila,Female,57875,32,0.001394578
2010,Samantha,Female,56900,33,0.001371084
2010,Riley,Female,56105,34,0.001351928
2010,Leah,Female,55992,35,0.001349205
2010,Aria,Female,52207,36,0.001258
2010,Savannah,Female,51809,37,0.00124841
2010,Audrey,Female,51585,38,0.001243012
2010,Anna,Female,51241,39,0.001234723
2010,Allison,Female,48975,40,0.00118012
2010,Gabriella,Female,48086,41,0.001158699
2010,Hailey,Female,47717,42,0.001149807
2010,Claire,Female,47716,43,0.001149783
2010,Penelope,Female,47587,44,0.001146675
2010,Aaliyah,Female,46661,45,0.001124361
2010,Sarah,Female,46599,46,0.001122867
2010,Nevaeh,Female,44919,47,0.001082386
2010,Kaylee,Female,44577,48,0.001074145
2010,Stella,Female,44192,49,0.001064867
2010,Mila,Female,44091,50,0.001062434
2010,Nora,Female,44066,51,0.001061831
2010,Ellie,Female,43207,52,0.001041133
2010,Bella,Female,43131,53,0.001039301
2010,Lucy,Female,42000,54,0.001012048
2010,Alexa,Female,41985,55,0.001011687
2010,Arianna,Female,41769,56,0.001006482
2010,Violet,Female,41541,57,0.001000988
2010,Ariana,Female,41310,58,0.000995422
2010,Genesis,Female,40494,59,0.000975759
2010,Alexis,Female,40365,60,0.000972651
2010,Eleanor,Female,40108,61,0.000966458
2010,Maya,Female,39743,62,0.000957663
2010,Caroline,Female,39616,63,0.000954602
2010,Peyton,Female,39592,64,0.000954024
2010,Skylar,Female,39381,65,0.00094894
2010,Madelyn,Female,39181,66,0.00094412
2010,Serenity,Female,38824,67,0.000935518
2010,Kennedy,Female,38573,68,0.00092947
2010,Taylor,Female,38191,69,0.000920265
2010,Alyssa,Female,37904,70,0.000913349
2010,Autumn,Female,37646,71,0.000907133
2010,Paisley,Female,37538,72,0.00090453
2010,Ashley,Female,37213,73,0.000896699
2010,Brianna,Female,36887,74,0.000888843
2010,Sadie,Female,36548,75,0.000880675
2010,Naomi,Female,36151,76,0.000871108
2010,Kylie,Female,36091,77,0.000869663
2010,Julia,Female,35884,78,0.000864675
2010,Sophie,Female,35653,79,0.000859108
2010,Mackenzie,Female,35259,80,0.000849614
2010,Eva,Female,35185,81,0.000847831
2010,Gianna,Female,34642,82,0.000834747
2010,Luna,Female,34149,83,0.000822867
2010,Katherine,Female,34127,84,0.000822337
2010,Hazel,Female,33889,85,0.000816602
2010,Khloe,Female,33794,86,0.000814313
2010,Ruby,Female,33436,87,0.000805687
2010,Piper,Female,33070,88,0.000796867
2010,Melanie,Female,33063,89,0.000796699
2010,Lydia,Female,32687,90,0.000787639
2010,Aubree,Female,32618,91,0.000785976
2010,Madeline,Female,32357,92,0.000779687
2010,Aurora,Female,32111,93,0.000773759
2010,Faith,Female,31926,94,0.000769301
2010,Alexandra,Female,30956,95,0.000745928
2010,Alice,Female,30612,96,0.000737639
2010,Kayla,Female,30269,97,0.000729373
2010,Jasmine,Female,29347,98,0.000707157
2010,Maria,Female,28948,99,0.000697542
2010,Annabelle,Female,28921,100,0.000696892
