Decade,Name,Gender,Births,Rank,Popularity Ratio
2000,Andrew,Male,202541,7,0.00508897
2000,Ethan,Male,201809,8,0.005070578
2000,Joseph,Male,194863,9,0.004896055
2000,William,Male,194368,10,0.004883618
2000,Anthony,Male,191898,11,0.004821558
2000,David,Male,180004,12,0.004522714
2000,Alexander,Male,178817,13,0.004492889
2000,Nicholas,Male,177598,14,0.004462261
2000,Ryan,Male,173224,15,0.004352362
2000,Tyler,Male,165570,16,0.00416005
2000,James,Male,163155,17,0.004099372
2000,John,Male,161023,18,0.004045804
2000,Jonathan,Male,144816,19,0.003638593
2000,Noah,Male,143489,20,0.003605251
2000,Brandon,Male,142981,21,0.003592487
2000,Christian,Male,142401,22,0.003577915
2000,Dylan,Male,140110,23,0.003520352
2000,Samuel,Male,138558,24,0.003481357
2000,Benjamin,Male,137276,25,0.003449146
2000,Nathan,Male,134831,26,0.003387714
2000,Zachary,Male,134748,27,0.003385628
2000,Logan,Male,134020,28,0.003367337
2000,Justin,Male,122975,29,0.003089824
2000,Gabriel,Male,119814,30,0.003010402
2000,Jose,Male,115725,31,0.002907663
2000,Austin,Male,112758,32,0.002833116
2000,Kevin,Male,111066,33,0.002790603
2000,Elijah,Male,110385,34,0.002773492
2000,Caleb,Male,110068,35,0.002765528
2000,Robert,Male,106643,36,0.002679472
2000,Thomas,Male,102084,37,0.002564925
2000,Jordan,Male,101168,38,0.00254191
2000,Cameron,Male,95883,39,0.002409121
2000,Jack,Male,95503,40,0.002399573
2000,Hunter,Male,94843,41,0.00238299
2000,Jackson,Male,94482,42,0.00237392
2000,Angel,Male,94320,43,0.002369849
2000,Isaiah,Male,92763,44,0.002330729
2000,Evan,Male,92138,45,0.002315025
2000,Isaac,Male,90726,46,0.002279548
2000,Luke,Male,90490,47,0.002273618
2000,Mason,Male,90486,48,0.002273518
2000,Jayden,Male,88580,49,0.002225628
2000,Jason,Male,88547,50,0.002224799
2000,Gavin,Male,88436,51,0.00222201
2000,Aaron,Male,86965,52,0.00218505
2000,Connor,Male,85978,53,0.002160251
2000,Aiden,Male,83533,54,0.002098819
2000,Aidan,Male,76502,55,0.001922161
2000,Kyle,Male,76149,56,0.001913291
2000,Juan,Male,75839,57,0.001905503
2000,Charles,Male,75325,58,0.001892588
2000,Luis,Male,74319,59,0.001867312
2000,Adam,Male,71010,60,0.001784171
2000,Lucas,Male,70983,61,0.001783492
2000,Brian,Male,69761,62,0.001752789
2000,Eric,Male,69475,63,0.001745603
2000,Adrian,Male,66112,64,0.001661106
2000,Nathaniel,Male,64257,65,0.001614497
2000,Sean,Male,64124,66,0.001611156
2000,Alex,Male,63771,67,0.001602286
2000,Carlos,Male,63180,68,0.001587437
2000,Bryan,Male,61926,69,0.00155593
2000,Ian,Male,61922,70,0.001555829
2000,Owen,Male,61869,71,0.001554497
2000,Jesus,Male,61310,72,0.001540452
2000,Landon,Male,61120,73,0.001535678
2000,Julian,Male,60378,74,0.001517035
2000,Chase,Male,57161,75,0.001436206
2000,Cole,Male,56840,76,0.001428141
2000,Diego,Male,56034,77,0.001407889
2000,Jeremiah,Male,55660,78,0.001398492
2000,Steven,Male,53896,79,0.001354171
2000,Sebastian,Male,53856,80,0.001353166
2000,Xavier,Male,52467,81,0.001318266
2000,Timothy,Male,52454,82,0.00131794
2000,Carter,Male,52316,83,0.001314472
2000,Wyatt,Male,51341,84,0.001289975
2000,Brayden,Male,50373,85,0.001265653
2000,Blake,Male,50104,86,0.001258894
2000,Hayden,Male,50042,87,0.001257337
2000,Devin,Male,49423,88,0.001241784
2000,Cody,Male,48875,89,0.001228015
2000,Richard,Male,48575,90,0.001220477
2000,Seth,Male,48155,91,0.001209925
2000,Dominic,Male,48107,92,0.001208719
2000,Jaden,Male,46268,93,0.001162513
2000,Antonio,Male,46239,94,0.001161784
2000,Miguel,Male,46090,95,0.00115804
2000,Liam,Male,44935,96,0.00112902
2000,Patrick,Male,44777,97,0.00112505
2000,Carson,Male,44630,98,0.001121357
2000,Jesse,Male,43383,99,0.001090025
2000,Tristan,Male,43294,100,0.001087789
2010,Noah,Male,183172,1,0.004413783
2010,Liam,Male,173888,2,0.004190072
2010,Jacob,Male,163114,3,0.003930458
2010,William,Male,159833,4,0.003851398
2010,Mason,Male,157787,5,0.003802096
2010,Ethan,Male,149000,6,0.003590361
2010,Michael,Male,145020,7,0.003494458
2010,Alexander,Male,142043,8,0.003422723
2010,James,Male,139564,9,0.003362988
2010,Elijah,Male,136937,10,0.003299687
2010,Benjamin,Male,134405,11,0.003238675
2010,Daniel,Male,133807,12,0.003224265
2010,Aiden,Male,129546,13,0.00312159
2010,Logan,Male,126751,14,0.003054241
2010,Jayden,Male,125963,15,0.003035253
2010,Matthew,Male,124993,16,0.00301188
2010,Lucas,Male,118591,17,0.002857614
2010,David,Male,116585,18,0.002809277
2010,Jackson,Male,116163,19,0.002799108
2010,Joseph,Male,115573,20,0.002784892
2010,Anthony,Male,112025,21,0.002699398
2010,Samuel,Male,108026,22,0.002603036
2010,Joshua,Male,106144,23,0.002557687
2010,Gabriel,Male,105493,24,0.002542
2010,Andrew,Male,104972,25,0.002529446
2010,John,Male,102677,26,0.002474145
2010,Christopher,Male,102040,27,0.002458795
2010,Oliver,Male,98098,28,0.002363807
2010,Dylan,Male,96306,29,0.002320627
2010,Carter,Male,95188,30,0.002293687
2010,Isaac,Male,94466,31,0.002276289
2010,Luke,Male,93220,32,0.002246265
2010,Henry,Male,92537,33,0.002229807
2010,Owen,Male,91066,34,0.002194361
2010,Ryan,Male,90941,35,0.002191349
2010,Nathan,Male,87979,36,0.002119976
2010,Wyatt,Male,87683,37,0.002112843
2010,Caleb,Male,86661,38,0.002088217
2010,Sebastian,Male,86628,39,0.002087422
2010,Jack,Male,85656,40,0.002064
2010,Christian,Male,84097,41,0.002026434
2010,Jonathan,Male,79797,42,0.001922819
2010,Julian,Male,79475,43,0.00191506
2010,Landon,Male,79273,44,0.001910193
2010,Levi,Male,77890,45,0.001876867
2010,Isaiah,Male,76186,46,0.001835807
2010,Hunter,Male,74811,47,0.001802675
2010,Aaron,Male,70421,48,0.001696892
2010,Thomas,Male,69960,49,0.001685783
2010,Charles,Male,69958,50,0.001685735
2010,Eli,Male,69811,51,0.001682193
2010,Jaxon,Male,69103,52,0.001665133
2010,Connor,Male,68243,53,0.00164441
2010,Nicholas,Male,66748,54,0.001608386
2010,Jeremiah,Male,66684,55,0.001606843
2010,Grayson,Male,66356,56,0.00159894
2010,Cameron,Male,66156,57,0.00159412
2010,Brayden,Male,65957,58,0.001589325
2010,Adrian,Male,65936,59,0.001588819
2010,Evan,Male,64728,60,0.001559711
2010,Jordan,Male,64425,61,0.00155241
2010,Josiah,Male,63023,62,0.001518627
2010,Angel,Male,62906,63,0.001515807
2010,Robert,Male,62594,64,0.001508289
2010,Gavin,Male,62305,65,0.001501325
2010,Tyler,Male,59307,66,0.001429084
2010,Austin,Male,59074,67,0.00142347
2010,Colton,Male,58416,68,0.001407614
2010,Jose,Male,55154,69,0.001329012
2010,Dominic,Male,55131,70,0.001328458
2010,Brandon,Male,54084,71,0.001303229
2010,Ian,Male,52444,72,0.001263711
2010,Lincoln,Male,51982,73,0.001252578
2010,Hudson,Male,51443,74,0.00123959
2010,Kevin,Male,51286,75,0.001235807
2010,Zachary,Male,51110,76,0.001231566
2010,Adam,Male,50646,77,0.001220386
2010,Mateo,Male,50575,78,0.001218675
2010,Jason,Male,50550,79,0.001218072
2010,Chase,Male,50293,80,0.00121188
2010,Nolan,Male,50024,81,0.001205398
2010,Ayden,Male,49593,82,0.001195012
2010,Cooper,Male,49252,83,0.001186795
2010,Parker,Male,49211,84,0.001185807
2010,Xavier,Male,48656,85,0.001172434
2010,Asher,Male,48484,86,0.001168289
2010,Carson,Male,47992,87,0.001156434
2010,Jace,Male,47432,88,0.00114294
2010,Easton,Male,46771,89,0.001127012
2010,Justin,Male,45547,90,0.001097518
2010,Leo,Male,44673,91,0.001076458
2010,Bentley,Male,43877,92,0.001057277
2010,Jaxson,Male,42341,93,0.001020265
2010,Nathaniel,Male,41845,94,0.001008313
2010,Blake,Male,41693,95,0.001004651
2010,Elias,Male,40894,96,0.000985398
2010,Theodore,Male,40508,97,0.000976096
2010,Kayden,Male,40296,98,0.000970988
2010,Luis,Male,39052,99,0.000941012
2010,Tristan,Male,38645,100,0.000931205
